,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
25,1,-2.53011756131923,3.3545925674777903,-8.038426804293156,-6.414931583404195,4.323186539082803,4.88553699452337,8.207508739860177,-2.2607795289519874,3.1379510507751625,-1.9270063429647917,10.311360951209728,1.5121320858515561,-8.4813283307641,-7.501815791450207,1.4455632721461003,-9.275308953923707,1.5486739518159751,-3.7253698378255664,-1.500132381703429,5.090567364547678,-0.4003352448065449,-6.3034113212194525,3.5143399847780517,4.798498967637004,2.4447919883513
26,1,-0.5549315651305561,0.6747659506778666,4.219148680307132,14.33637416838601,10.254454993725126,5.028814008441377,4.569410529337018,5.551776025897909,16.46475460894263,8.459854983746087,10.955633315460615,10.90339240562256,7.329133822845443,-1.2027211038601855,10.564906017643986,9.001149882742622,3.147097281636707,-0.10763557902330638,3.5232765681629528,10.659018965873349,11.086430347449712,12.270813666847905,-2.7768374657160986,2.8017045697488325,8.270508991045569
27,0,-8.746611785292403,-2.267420570334216,-9.755766119680311,-9.098909900673824,-5.145947587126691,-2.0632943817222396,-4.332012406226658,-1.3366963234776492,-5.4683847458135055,-5.2447689478103054,-2.0990307402409596,-7.934635186644477,-12.771759823122277,-10.496772225443646,-2.4352508696231587,-9.760627190644641,-2.136589278936148,-3.851097171761024,-2.472481614551229,-4.52416498716155,-6.445540178159821,-5.158465445126374,0.6627700962838967,-2.107588771189335,-5.397644335196587
28,1,11.200163294232038,13.454900378807277,11.736967039182467,1.7055907074334997,11.95046075263849,19.498628932420093,20.990594239743107,10.264449551161691,15.354120290147822,13.487767338640339,21.188281099021218,12.946208269489583,1.4182732150343011,10.113153623796352,13.440297054809625,8.824054350885037,14.8605183441389,10.742746212387138,14.524454677930732,12.573582708471172,19.145305493449875,4.292645329508941,19.1461509205421,17.59386219784771,8.678366865727272
29,1,-21.056590394349996,-4.820492966233645,-20.642342518485158,-10.73019762634772,-11.260274893778771,-24.263204494563688,-13.928975360235409,-7.992345001351003,-12.613595246356182,-11.682628989120357,-4.226921839010812,-10.004141987338167,-11.10145842498508,-25.182536648588666,-12.923292288125165,-22.51559917295234,-16.1695076197411,-9.194133384662248,-12.607378661999517,1.2089316605006042,-24.09955243846301,-12.072170270379408,-23.37521217873227,-8.770234531337165,-1.9656961731302551
30,1,-8.507224635561117,-5.2353574427138945,-7.011012654099799,-1.6191408849562752,-2.227958854162441,-9.236706134076705,-10.148333367918205,-2.3248139592248824,-2.5542822427721212,-3.7031006967979168,-8.170412460147716,-8.445146865922034,-7.138797376677232,-8.71750003738361,-3.74038646204789,-6.506941878916259,-8.048129669728807,-7.961697923991089,-6.70044914779824,-2.934919682535739,-9.500559299577649,-2.5616282192060646,-8.02829927159841,-8.60767351404433,-8.243865879468672
31,1,-11.792761048250322,-2.135489283699211,-11.584896983662448,-12.615766398200615,-6.053934091352843,-8.01486181522973,-5.675309447353996,-1.0583924044486708,-4.400090415585046,-12.358554044263917,-4.366084189047201,-8.338341771041732,-14.224338001541735,-14.14861850642321,-6.105273376732955,-5.806132711104116,-9.34322381759686,-5.9140671283211494,-5.217765743787979,-3.0380666624280592,-5.986674383717478,-12.05993320532414,-8.241088312837803,-1.7358911292291552,-8.366091985129078
32,0,6.298727768939436,0.7602729235488388,13.515662254290445,18.414427574415715,4.590733622433058,11.242612923081712,6.653823029003319,9.980153064171615,16.625481149661603,13.937612111943801,8.075570623683378,12.030935122359319,12.658890518411866,11.826300669412396,17.021006247405488,19.736888811878377,11.750587511513551,5.2746232807882985,8.877023243507022,5.043356174748504,14.621321220127022,12.581784854180594,1.884637665780546,6.285754302376465,9.521563952836924
33,1,6.4832191140183735,10.476733400963473,16.68440178882165,9.74973497221844,8.43652957721951,3.7664742610785953,7.490583410320579,17.141102122993264,4.067957538761482,15.032238680768083,8.655401785612739,11.634412313523642,17.555497161213385,11.308097218751097,16.853811120408324,10.582691392805394,11.498954992141037,17.7894238039829,13.475750919417358,10.187204479606446,5.318875363585255,13.979129166219337,7.563405180732331,8.02610631907098,9.593672531880344
34,1,-10.69656332094987,-9.017444038003935,-6.681966954827065,4.264577780689131,-9.397624364944251,-10.296118851826861,-13.069079568800094,-3.839318987663699,1.139131888276689,5.000021634076199,-7.029257229084065,-5.893432484399413,-2.54115344525125,-6.121847709315294,3.4763045425860404,-1.787811472385624,-0.7060634458067456,-7.994117549924409,-2.3626400525154105,-2.7274277924168415,-9.737088786939141,-0.30085599833699866,-12.543674162177327,-6.077087522256881,-4.741197723360137
35,1,28.690188986730284,23.92659530043066,37.27302238597291,22.849185061877943,24.95598713934649,35.896882117174115,30.10201019330833,26.15892667370578,32.47199401039287,29.020991888908625,24.249763164259832,27.185057363455154,29.530344537594548,34.07132907998249,29.419913860705055,31.667011987954464,32.265379121922145,26.634827053146395,29.61709065989924,20.932931946048225,35.28226601736701,37.12488057352769,37.48927604944357,25.847261631452287,17.304777241206523
36,1,2.3716650799556054,9.039672959188282,13.828979989636698,5.036127281347607,1.9405098402324716,1.0384212944247442,3.9838634402445114,13.41434245851236,0.5343173972727707,3.395612328596565,0.9916607989747652,2.044185488598386,10.269609606364469,10.129570426888275,9.65018956099616,8.50963097416855,6.5037535848727765,13.669958295838454,6.712808192238469,1.0868250069173082,3.189142385691104,7.555887692913959,4.430109906194973,5.627416303780968,3.642993632304027
37,0,-1.1285892167975855,3.0629741500781136,-1.0184868314468964,-5.491604260100512,1.0137339892957544,-2.157271455669872,-0.023541731542149856,4.304605145172209,-4.1199956022060915,1.7548633858951745,2.5200753325202863,-0.26172156874301855,-1.921187886764585,-0.6194340150963232,4.0171884642326905,-3.132185686468557,2.1815784837420273,1.938928347041619,2.5723971438954476,0.3658772295099023,-3.9897933041381077,-1.4076259942274163,3.95721899408042,1.794550703189963,-1.1758352838044839
38,0,-10.494670760020972,-9.922175876923815,-17.609084863354244,-11.478485419566045,-7.5982151088157925,-19.283931522659852,-14.848339829770163,-7.6832899332750895,-18.347876476020097,-6.701179834939161,-13.518386835670785,-10.876994806027831,-7.40268601405411,-11.251622498611932,-3.8110284186070134,-16.889783698057215,-7.94981154428042,-11.928991057991654,-10.802990973245002,-8.776651922553382,-24.369413188853457,-16.276449716344402,-11.588838292908159,-13.392877456937407,-9.62113539990681
39,1,2.3455292181982523,5.577507539272568,6.324059699835096,6.378956626563241,7.556126385497207,14.475672687560085,12.43310000382542,7.213153569413627,15.19537793635899,10.735492477833308,19.069504825686504,9.172632464322117,-0.28746077904404765,2.6657156088767544,15.624948821928857,6.246187979084772,11.92743424885734,2.8310974142171603,6.775662503000925,7.395016703633616,12.836236063222696,3.7667389982702195,8.60177732333545,13.555672723135892,8.862121472688548
40,0,13.946113006456999,10.41988589788495,12.711155480800768,7.413676355158728,5.474474145065423,16.137347008356993,14.077231069811688,7.147085716698776,21.29866602107843,13.608268210718235,14.500228895116766,13.036531597798263,8.53308794302382,14.233988837873207,10.743792335251772,16.141813858160468,16.43976928138556,7.156974589318813,13.353460521195498,13.513726186099996,19.654872028543352,11.043880567538702,13.079003363969573,12.450202856490652,6.4846114628528815
41,1,-3.2981857911364676,-3.346831360936891,-1.8047044689936356,7.647970414147833,3.7828126726600333,-7.992447717900867,-3.896973712333289,3.065804970420177,3.6096418076722347,7.490393848787365,3.28310843532107,6.342372424971924,3.2190154762043734,-3.5382288474846364,4.561488054405319,1.6652551410276026,-1.976162591194828,-2.218268891200574,1.8733390698011638,5.037938039524153,-0.5821487429136223,2.863612590999384,-7.582776324593941,-6.156124648082199,3.210697431143045
42,1,15.034508932229778,12.812314887339413,17.299061336647394,14.293295538319613,17.159538255929196,10.221791398076345,11.237427321180636,15.206597871884814,18.795805944076193,23.703815981471365,16.78117756630506,21.39896703547171,20.386553341535674,12.96690078202617,13.415179457602155,14.16140940253324,15.712762224370312,13.64306312888782,17.726214550865713,21.789657949234886,14.068665993668844,25.34246268519772,14.73023286933831,10.70845260060111,12.014909114797755
43,0,-11.164049487742584,-3.463387844141966,-9.368097055247569,-1.636088887396846,-4.278593040258906,-9.034824838854481,-6.087365661873112,-3.558359646143989,3.6630551959450073,-2.873327615706932,1.4686574520274518,-3.209981940301506,-7.1308466795658365,-14.106384945089692,-2.1064955594346655,-5.509704895627119,-5.2909818428723865,-5.430981119722655,-3.5284831305014954,4.209567875955263,-3.9532495120391697,-4.524322293056182,-11.530421376896081,-2.022730459671919,-3.26886176022089
44,1,-0.009472374353348356,-2.828427981074326,-1.4943909253023084,-1.1665913581342482,4.363510985567713,3.5262473745250253,-2.2588141044196974,3.0113432576499095,5.967420338380782,5.639645635987898,3.340095700879547,2.29384596672827,-4.349074747613706,-5.911156002693807,3.015201165871409,5.922510378170198,1.8397136039970623,-1.8890892103168833,1.640939694964548,7.3323748987422395,6.5229522250941745,3.3698242930484725,0.30842639756336987,4.121736750442647,-3.639068473933
45,1,3.490936146403802,5.165289321282725,9.689466075620293,8.620748194192961,6.5458760146757795,4.926995914885409,2.218305289462538,13.941531020382007,14.568111456052373,13.02776177094693,8.81012122944394,10.474120180993546,7.005160746735106,0.06738912445279452,7.668442302804572,16.207083376838106,5.5264662642500175,8.231407819541976,9.35033796522698,17.10371167379945,12.769983837889217,17.014683169915568,-0.3816304250575662,9.413646837459723,5.993818131902453
46,0,-2.1737191560278606,-2.2386703585198284,-11.415115112200688,-10.779185225043069,-7.07639657186475,-7.607822070174474,-3.668457898016039,-2.9961825541154523,-9.721669329520303,-4.19394065223597,-3.8856466986898344,-3.475388147051043,-4.387672367167685,-7.4764288474177905,-2.412617268011054,-8.378212036983918,-2.728165142975928,-3.078735324459735,-2.8159821546695576,2.0537084409865236,-15.269176571689442,-7.942276743102333,-5.1853408944642885,-3.4717483870378674,-5.1774168410128665
47,0,22.36470349655798,13.527811708742314,27.30187333730976,19.64266847188227,17.600119874064294,29.356799527625963,20.899235727127056,19.02165024965005,29.001882136387923,20.854642926207383,18.674479994375233,20.678975782187184,17.236773200204244,23.977964525974127,21.35569623908348,27.100192800824892,23.970947764984977,14.871127412462478,19.164322590976234,12.633499532208958,29.748554590624266,22.629034696079138,25.853798240960668,16.605200031954116,11.169188202093235
48,0,-1.7226082930155389,-0.5179790054653247,-2.061166675734086,2.4809814518478635,-1.9345976650577632,2.1960623614603527,1.6689477362705976,1.0285818411733825,0.7487290296647896,3.4123366982246393,1.8176662812026099,2.715236274047305,5.835098448243771,-1.4034647109935456,8.379250066862031,-1.3576090394192615,4.140375313672752,1.2379083900029426,2.587720031416249,3.1479337958806686,-7.508023877778001,4.5136236060720485,-0.6553055282247063,2.433493085872866,2.7887832518795563
49,1,-20.365981136724603,-10.950661497673657,-25.737965825830248,-19.37916505833398,-12.435179227189186,-24.91740906728961,-20.489175922997145,-12.13588935941385,-24.105462060232444,-21.14338310671476,-18.933847430926054,-18.518402996079725,-16.243088210765784,-29.354679235453577,-22.63144877060785,-26.323469571751342,-24.936263880051225,-12.883475710861083,-18.593783715866856,-6.048942334140263,-33.27888803213075,-15.831790683587869,-22.333732210288698,-14.685549120676875,-13.792560307748067
50,1,-12.214236105147942,-9.002695351838913,-16.60814973467665,-8.072989967474319,-12.68134772148704,-13.245381217406932,-10.60451363248836,-8.158629848660947,-6.660183248947526,-8.868985303142997,-5.484105386848453,-7.82781773693558,-11.459907037084545,-14.832837063493342,-4.7067486625671435,-9.503272214502989,-9.472808053540268,-11.603939236436203,-7.8858482930073155,-4.565840967643431,-15.816843825776207,-14.04936021516929,-15.95162543315659,-8.05394108914013,-7.278553081086772
51,1,3.5930289360568337,-0.8217528302922769,3.752120111475586,13.601169570117404,8.145683774258591,0.9480416552883303,-0.07774739912572279,6.713425920574094,11.571178029645154,8.594452631524538,4.563192057571838,9.862314534256537,12.278560148514073,0.9354666493811896,11.072916302327158,9.032680433045893,3.8273123245942045,-0.23638186489864715,2.3182065401477203,10.565404859546536,2.4916702130175823,14.194050778241609,-2.9700568125031395,-1.5613928944853812,4.729051968139494
52,1,-1.4733628848731037,-1.3609741980796493,-6.092912372640833,-8.51076401292665,-3.4994853510758683,-4.6407066717013965,-4.2766056127338965,-1.3857979311805506,-3.283013169213185,-4.021657922717802,-4.81882102128083,-3.723262338272577,-5.200887632897131,-5.554936909111981,-4.879177005242835,-3.918682367462489,-2.5805130503217226,-1.6419673176638927,0.5801949924324442,-0.6096548757326106,-4.344021418320743,-4.832732977945966,1.9124801264005116,-2.7423785059112666,-8.678395022654128
53,0,-1.6756922657345097,3.2836923205240947,3.8658412986715533,1.6870642449680737,3.5297447412564065,-0.15514428494096372,-1.9430428489314318,3.8272141901917434,0.0754363534977672,1.239419386385804,-3.065039438290707,-5.5372616143126505,-2.299542301048522,2.5374722683739304,2.2992855361178637,-5.084670537727574,1.4111272949051332,-0.20327884733445228,-1.6127132729754576,-4.22641816654776,-4.844358389540599,1.6704703010177082,4.816001523434771,-3.4186809349357543,-3.4203356571688213
54,1,5.202661281806732,13.058183048127365,16.330830322806545,11.091926599215418,12.582954898124335,19.7979200781344,17.534593149812533,17.029767586517305,22.9700819968737,12.31804136445384,19.641545110307938,12.38278737176132,6.965858701484211,6.266521472927136,18.349211350503754,17.26598182251445,13.75925164475683,13.524834089222574,12.913909939989507,16.690175735875105,23.195057688571847,17.12779332198554,11.439146941013503,19.721714923323056,10.644017986997207
55,1,-5.476278962678335,-10.172889175145732,-6.985269978193805,11.759166877743974,3.2170691668740985,-14.707423075207439,-16.573829123345377,-0.5734898468182181,-0.5327788776512871,3.430289514491385,-9.580539883579227,1.084019556397988,9.927501110869716,-10.681935327058572,1.0002699001375934,-0.977365096610495,-7.453839134034622,-7.1283380516880825,-6.563021963382526,7.150845931115206,-16.04170739393179,15.95088509275523,-16.584011023082603,-13.20707613312019,-2.3297027404536754
56,0,-3.803058635304178,1.0824918669093442,-7.149727081684891,-6.705645806774753,6.492084379443734,-6.320345374105721,-2.277440924941707,9.64737137900254,-2.2761987316838126,5.938794486967065,-0.2505090616545151,4.785815219793837,2.2114179199030177,-9.995780675416015,8.103594888226448,0.44290133477109345,-2.7323087308358525,1.6568170781634164,6.3824910962044825,14.184957811920693,-9.930744826192004,7.254474932582194,-1.8883371228255195,2.3198298274369136,-3.895245014928959
57,1,13.929615672889497,13.164593055250702,16.151650125304332,5.154274108581001,10.63817180787034,12.448027261393758,11.10079401247817,15.096208118134774,12.650259363140773,11.10108327361512,6.6815157310068995,13.527198218457185,18.741728247600122,15.8105724346948,12.564267808357778,18.984450854623866,12.044980456555288,13.686549894467657,16.390780788667744,14.023342140765815,13.271279087136321,22.5719706087389,16.031981720358843,12.947690093914973,4.694272710942915
58,1,17.9481253682236,12.449541583701881,19.54041128274203,14.624908425874384,17.6437847636408,29.453096533032355,21.404514813820775,16.404588923977176,34.96112683161089,24.721589804029318,25.406059014587917,22.913591543735386,10.249687452646404,10.627972669943567,16.01828270499628,25.337733649396068,20.057451805117363,12.990413106048951,21.31441792910854,26.41427478453544,36.10017919180461,24.65258076251144,22.094211361624428,22.427274517446293,11.782211935329878
59,0,6.349752192152405,5.888550588505165,-2.0963694240412325,-5.15801706398089,3.1743976120018127,8.251673494502956,8.166619077723938,5.448292022947009,6.879637988039325,2.691202891046397,6.741048282093846,7.645122992751146,2.486769137295446,-0.4844483955997275,4.818041109480797,5.245787688329872,6.429455301412831,2.3899384469115414,7.45931548103838,11.497747977648897,3.2811172015993506,6.591950124816559,8.548581415187176,10.137257371709534,2.6081399619069994
60,1,18.517972133173014,14.917099545406744,25.746394604125143,14.04216161434668,18.056760960416376,27.218056953664746,21.098759851785715,17.753681998040314,15.17758027096928,16.811074742836734,14.685469047575594,15.207010135075844,17.187383885060623,25.705396020147756,21.02203366783576,18.76701243636348,21.500731003385855,16.881808149925025,16.430422473467853,5.81892561217744,21.981287578123027,21.595077098585374,27.608003997584323,16.268496618178627,12.423831650403061
61,0,0.8111130628737209,-1.4693791441920916,-1.4433591839563988,0.9027913223891554,-0.2164904639614184,6.958328520970499,-1.3219122325532922,1.7937436383088865,10.625954506103078,5.136143277324908,0.8654604500128708,1.6330272356570157,0.9196410069065823,-1.646390857022083,7.7054867163194904,4.981101109721066,7.010758334168317,-2.5609939022187636,5.377666471436397,4.718517496948354,1.8861069599109108,8.997155356803928,6.4217595125761,2.8896448782284865,-6.152667556307795
